16.438378	17.188531	0
8.612952	9.517847	1
16.461551	16.232165	0
15.785466	15.965721	0
6.753063	9.118015	1
0.360492	-1.130509	2
15.491934	16.782319	0
7.380288	8.490252	1
16.674230	17.789534	0
8.032140	7.484187	1
15.771523	15.221332	0
1.207716	-0.054495	2
15.534545	13.927652	0
7.444263	8.577381	1
17.550296	17.541905	0
15.952467	14.870848	0
16.379115	15.652987	0
8.433065	6.848544	1
15.250067	14.296053	0
7.670480	7.621309	1
8.810008	9.551569	1
16.497970	16.432968	0
9.165347	11.096587	1
15.759550	14.502981	0
1.020873	0.566861	2
16.088897	16.576469	0
7.306745	6.768704	1
8.698063	8.116117	1
1.412493	2.684197	2
7.842490	6.673839	1
9.460281	9.105344	1
-1.829792	-2.095408	2
-1.164431	-1.623752	2
0.401270	-0.572871	2
15.723909	15.565832	0
0.506294	-0.684674	2
0.000038	-1.160731	2
9.201314	9.815384	1
7.191148	7.707239	1
-0.859676	-0.985936	2
17.095127	16.604606	0
-1.851434	-1.492346	2
8.232626	8.222102	1
0.017034	0.002375	2
-0.129517	-0.300876	2
0.299198	1.410352	2
15.633437	15.773676	0
14.829181	14.606523	0
-0.343827	-1.825550	2
15.881008	16.788647	0
7.689451	8.676946	1
16.408491	14.952172	0
8.349507	6.363115	1
14.298946	15.797756	0
15.631824	16.456078	0
7.072764	6.634365	1
16.803200	16.929206	0
6.594887	8.363630	1
0.223574	-0.383243	2
-1.216654	-2.398207	2
-0.509392	-0.671172	2
16.886108	14.380237	0
-0.827281	-0.911123	2
-1.225005	-2.000260	2
-1.286025	-1.001638	2
-1.334277	-0.294695	2
15.563331	17.239682	0
17.140999	17.190839	0
15.829895	17.211129	0
-1.052848	-1.978912	2
2.193552	2.341714	2
8.317945	6.946834	1
-1.031973	-0.621185	2
9.703740	9.769959	1
14.924079	15.080832	0
9.512063	7.959488	1
16.209347	15.995268	0
15.683712	15.007375	0
14.910263	15.421637	0
-1.214043	-0.108749	2
7.410135	7.569672	1
-0.484964	-2.309893	2
0.934531	1.624409	2
7.817940	8.118394	1
8.322092	9.323032	1
-0.420838	-0.449343	2
-2.239744	-1.255609	2
-0.923037	1.237379	2
15.474465	15.710576	0
8.474382	8.377598	1
-1.394273	-1.361001	2
-0.800982	-0.660819	2
1.277332	2.239806	2
6.916152	9.255777	1
1.672651	2.021016	2
0.289382	0.171976	2
10.997722	10.257262	1
16.923200	16.040297	0
16.253676	15.462612	0
8.093061	6.875305	1
15.151643	12.879437	0
2.381967	1.678748	2
7.925705	10.145665	1
0.087013	1.603638	2
9.453849	7.467273	1
0.027839	-1.016053	2
-0.335899	-0.399557	2
15.413813	17.859430	0
0.242201	0.164586	2
0.327570	1.201168	2
16.209361	17.732105	0
0.620744	1.614104	2
16.481213	16.428375	0
-0.692715	-0.177209	2
15.499346	15.022393	0
-0.371968	1.662945	2
16.539014	15.198130	0
-0.165957	1.901016	2
6.638275	6.339217	1
9.278962	10.469816	1
15.532399	16.068747	0
15.873323	16.254985	0
16.646110	16.146427	0
10.122958	9.408487	1
7.269653	7.028635	1
8.352734	8.781293	1
8.056449	6.215933	1
7.206574	7.242601	1
16.540059	16.588098	0
1.366880	0.381310	2
15.607893	15.604085	0
9.250059	8.762875	1
8.556916	7.059236	1
16.252085	14.971939	0
17.571861	17.033530	0
16.215757	15.771393	0
7.733326	7.669162	1
0.073989	1.952399	2
-0.041647	-0.455823	2
9.201279	10.291657	1
16.069848	13.301680	0
6.438725	5.807794	1
-0.772757	0.202944	2
17.733907	16.749159	0
-1.328009	-0.911607	2
7.975486	7.896531	1
-1.142950	-2.872758	2
15.974896	14.678500	0
8.482863	8.499957	1
7.589496	7.932649	1
15.614783	13.530538	0
-0.197432	-0.700076	2
7.745700	7.542973	1
8.338319	7.529466	1
1.313341	1.211949	2
-0.151534	-0.304002	2
-0.682830	-0.590441	2
16.284372	16.887177	0
16.364558	18.141176	0
1.845733	2.786080	2
-0.633070	-0.526561	2
9.168310	10.410828	1
0.666546	1.082618	2
15.472281	16.782285	0
17.269236	17.925303	0
-0.440917	-1.231256	2
-1.188678	-0.686722	2
14.243499	13.786647	0
17.463231	16.587795	0
0.295787	1.279144	2
0.759560	0.346447	2
8.178562	7.136692	1
0.758841	0.188261	2
7.816697	7.992024	1
7.723197	6.616682	1
-0.719879	-0.156015	2
9.519171	9.504033	1
9.729773	11.412303	1
1.365873	1.287953	2
-1.003699	-1.827309	2
-0.717886	-0.218371	2
-1.657737	-3.046364	2
16.638605	16.654662	0
8.763617	8.694174	1
9.752011	10.479737	1
15.043602	15.161683	0
-0.358730	-2.113939	2
15.335365	16.747056	0
-0.754828	1.173983	2
0.599751	-0.385703	2
1.196370	1.148210	2
7.031609	6.726591	1
8.205426	8.785196	1
0.492580	0.622156	2
8.611435	8.054817	1
0.516364	1.815398	2
15.712969	15.856267	0
8.716023	9.456404	1
9.761812	8.969246	1
7.421858	7.130861	1
0.161884	0.033088	2
16.203662	14.237862	0
-1.797817	-3.106621	2
0.840464	-1.669273	2
8.929924	8.128844	1
0.354972	2.026716	2
7.903397	9.281413	1
7.410555	8.430602	1
6.197828	5.876807	1
-0.319721	-1.855182	2
15.024433	15.515113	0
-1.810258	-0.365707	2
15.956774	15.683926	0
15.900051	15.831788	0
-1.026076	-0.519717	2
7.916732	6.746196	1
-2.019950	-2.713244	2
7.926346	9.264585	1
16.231187	15.684688	0
17.615417	18.379971	0
14.493180	13.962766	0
16.109135	16.368551	0
6.722469	6.104819	1
17.932971	16.093881	0
-1.040913	-2.125013	2
6.200908	8.057828	1
15.141927	14.147189	0
-0.897389	-0.456794	2
0.188976	-0.010649	2
-0.236755	0.369463	2
15.408510	15.301057	0
8.601655	8.388469	1
1.621944	0.925423	2
15.885891	13.960391	0
0.139747	-0.236962	2
16.907804	15.959492	0
16.716945	16.758597	0
-0.522076	-0.585109	2
7.857367	8.551776	1
16.070823	15.522838	0
9.238220	8.646778	1
16.628967	18.263717	0
8.194905	9.133090	1
6.823575	5.417091	1
0.682310	-1.105416	2
14.892622	13.720481	0
-0.054344	1.148031	2
7.644271	6.767982	1
8.210356	6.996894	1
-0.847190	-2.231915	2
7.825796	8.223740	1
2.168264	0.863152	2
8.169891	8.857337	1
-0.924748	0.541566	2
6.093323	8.042738	1
8.937668	9.283165	1
16.858149	17.094003	0
17.867327	19.520254	0
14.739412	14.372091	0
7.395058	8.496928	1
16.193690	15.176252	0
13.450922	13.247698	0
5.640153	5.787947	1
1.091462	1.526220	2
16.146307	16.756654	0
0.685717	0.046722	2
15.785073	16.495064	0
0.736559	0.495776	2
16.177535	16.228466	0
1.155025	0.854622	2
-0.962475	-0.682715	2
-1.583184	-2.336341	2
15.751450	14.312962	0
-2.287886	-2.517898	2
0.337181	0.866569	2
7.980555	8.709340	1
5.464453	6.842631	1
16.347820	16.250138	0
8.017892	9.646342	1
15.471559	14.003773	0
8.932248	7.701726	1
8.395886	7.245740	1
8.021821	8.537424	1
0.157251	-0.385668	2
16.598199	15.884282	0
-1.052036	-1.548369	2
1.197879	-0.592362	2
-0.881710	1.056775	2
8.077267	7.345744	1
1.626946	0.547028	2
1.530750	1.060359	2
0.288298	0.021880	2
5.952875	4.478217	1
16.103928	16.134538	0
1.442900	1.670486	2
7.431262	8.663111	1
6.929604	6.596859	1
-1.118086	-1.216362	2
-0.564390	0.368037	2
0.481287	1.832730	2
9.693762	9.863429	1
-0.309736	0.061066	2
15.299810	15.610460	0
-0.118129	-1.521351	2
7.753925	7.501821	1
7.358530	7.117134	1
15.455807	17.500937	0
-0.590242	0.647560	2
8.776736	7.198943	1
15.750865	14.621947	0
0.198552	-0.452748	2
16.451846	16.365114	0
-0.097082	0.939430	2
15.748114	15.529087	0
8.433358	7.444683	1
16.966684	17.500703	0
17.324485	17.757682	0
-0.208261	-0.336942	2
2.321406	2.838208	2
15.382660	17.554663	0
6.501309	7.392985	1
7.636163	6.737296	1
15.517110	15.352785	0
-0.159990	-1.581695	2
-0.364782	0.433520	2
15.775834	15.613200	0
0.322639	0.431547	2
-0.573245	0.756797	2
0.804664	-1.861120	2
2.129432	1.583346	2
16.665800	18.147710	0
7.355375	6.742594	1
9.496755	7.543754	1
14.688605	14.913305	0
1.145082	2.015597	2
-0.906572	-0.325851	2
16.677901	18.312731	0
2.356143	0.357360	2
16.581179	17.712303	0
8.776290	9.979415	1
6.705177	6.349758	1
10.152613	10.571202	1
-0.275907	0.712575	2
8.540390	9.293331	1
16.955803	17.158404	0
7.022029	7.273206	1
-0.210518	0.614526	2
7.754282	8.149806	1
16.803350	16.034110	0
9.259593	7.630458	1
15.618295	14.218861	0
6.158934	8.755625	1
7.914769	9.020384	1
7.480475	7.131164	1
16.123613	16.053150	0
7.299197	5.834649	1
8.520408	8.648613	1
6.536691	6.713655	1
7.004145	8.492781	1
0.835935	0.546812	2
14.350349	13.062941	0
1.538060	3.308660	2
-0.661436	0.424288	2
17.527253	18.749449	0
6.382744	6.516896	1
-0.308114	-1.433124	2
0.572852	1.051467	2
-1.441317	-1.452258	2
1.218404	2.825750	2
15.815027	16.047667	0
-0.401228	-0.063045	2
0.889109	1.451774	2
-0.043145	1.426498	2
16.678716	16.755594	0
-0.184151	1.565570	2
-1.296228	-0.871286	2
-1.056326	-1.857647	2
14.941244	14.328459	0
1.121381	0.815523	2
15.340718	15.044145	0
0.292707	0.885122	2
10.476629	10.058452	1
8.280164	7.068150	1
13.703626	11.371704	0
14.791270	14.096858	0
10.120209	10.795988	1
14.620804	16.244574	0
-0.022400	0.591326	2
15.530518	15.554595	0
-0.146177	-0.800864	2
15.237507	14.366803	0
-1.759094	-1.134368	2
14.431646	12.473914	0
14.922671	14.452861	0
-0.443894	-1.486562	2
-0.908193	-2.624965	2
16.528128	16.489911	0
0.934149	1.054963	2
6.514984	7.602945	1
14.633179	15.532224	0
16.089794	16.594261	0
14.580061	12.626850	0
6.874720	8.782742	1
7.483650	6.721769	1
7.957992	8.566987	1
0.892743	-0.551203	2
6.917897	6.216112	1
-0.294985	-0.151732	2
17.719467	18.158533	0
15.253590	16.879694	0
0.843095	2.109885	2
0.968661	0.226962	2
8.987946	8.316536	1
-0.580477	0.990409	2
-1.233177	0.641470	2
8.060364	7.600040	1
7.675775	8.788415	1
16.165661	16.873110	0
8.097408	8.576455	1
0.021642	-0.858569	2
-0.411458	-0.866589	2
0.994230	-1.142363	2
14.889351	14.441537	0
9.068512	8.250511	1
0.571431	-0.041144	2
15.484054	15.000139	0
14.845430	15.591365	0
16.547772	17.084930	0
9.668430	10.293368	1
0.882158	0.947971	2
19.002039	18.959347	0
-0.270311	-0.322108	2
0.673966	0.262470	2
0.324309	0.012370	2
8.139688	8.737300	1
16.789043	18.695238	0
16.016236	16.521518	0
1.378506	1.061584	2
1.204522	3.331126	2
0.241059	0.505007	2
0.245656	0.658923	2
16.886096	16.429345	0
8.250360	8.086453	1
10.093189	9.121001	1
15.188046	15.832700	0
7.781884	7.978333	1
16.904525	17.592410	0
14.350993	14.256786	0
14.590524	13.182915	0
7.594762	8.061837	1
6.823200	7.048003	1
5.775797	5.331299	1
16.867807	15.540457	0
-1.160352	-0.217286	2
0.795557	-0.183419	2
15.735549	16.367733	0
16.985691	16.645397	0
15.365730	14.688667	0
7.692932	7.638096	1
7.253820	8.045030	1
16.773566	18.538436	0
15.269000	14.457597	0
17.763784	17.410859	0
8.323229	8.812847	1
-1.781352	-2.216627	2
0.002968	-0.339592	2
14.644890	14.628450	0
7.380353	7.144425	1
16.308361	16.701106	0
0.166977	0.255370	2
15.567974	15.014248	0
17.508270	17.009249	0
14.744029	14.111277	0
17.840092	18.557860	0
-0.387321	-0.168704	2
0.832142	1.312185	2
14.957315	14.548176	0
16.879922	18.286349	0
-0.985405	-1.697058	2
0.537373	1.053142	2
1.163395	0.979591	2
10.116743	10.467807	1
1.246583	1.186077	2
0.819464	0.045987	2
12.976762	14.307487	0
15.856928	16.499031	0
16.687562	17.616084	0
7.730961	7.604529	1
8.189919	8.313867	1
-0.822676	-1.887824	2
8.679611	7.791886	1
0.506482	0.709157	2
8.286437	9.056563	1
0.604752	0.705820	2
7.773559	7.084153	1
0.745222	0.280537	2
-0.550277	-1.720488	2
9.086959	8.403633	1
7.508009	6.574014	1
0.263547	1.988895	2
7.658267	7.137053	1
0.988740	-0.353163	2
0.461914	0.296465	2
0.298085	0.027124	2
0.478167	0.886606	2
6.785303	6.062476	1
15.742022	15.932031	0
9.025387	8.279589	1
15.390738	15.738721	0
-1.632050	-1.910662	2
0.292244	-2.018365	2
-0.418093	-0.763982	2
0.580417	1.855602	2
6.392076	6.578609	1
16.028851	16.462710	0
9.265074	10.126235	1
15.675048	15.555619	0
17.524290	18.329723	0
0.462358	1.540387	2
14.813116	14.435745	0
7.425879	7.564854	1
15.973955	17.400691	0
-1.145338	-3.441943	2
17.440862	16.689713	0
0.658458	1.740268	2
-1.383789	-1.625144	2
0.114010	0.057568	2
-0.544731	-0.529944	2
16.084915	15.041261	0
9.380860	10.317086	1
14.788088	15.579729	0
1.436301	0.163740	2
6.956788	6.086221	1
0.855130	0.744656	2
16.261832	15.805562	0
-0.470120	0.394569	2
15.799871	15.469762	0
7.797065	7.128185	1
7.338646	7.294949	1
9.176531	10.129522	1
6.798308	7.063397	1
14.785084	15.659141	0
15.417926	14.031675	0
-0.139157	-0.734351	2
6.256015	6.172609	1
15.923481	14.919182	0
1.149077	2.379432	2
7.591794	6.181707	1
7.990726	8.130232	1
15.715661	15.428545	0
5.961222	6.193574	1
7.833520	8.557161	1
1.730212	2.648473	2
8.737540	10.212868	1
1.391844	1.815528	2
15.653478	15.319260	0
8.513303	5.724170	1
0.060343	0.274287	2
1.365994	1.159023	2
9.174844	10.325542	1
16.736540	16.427506	0
8.389584	8.061800	1
1.089939	2.815613	2
15.427926	15.992407	0
-0.821295	-2.258338	2
7.657032	7.435465	1
14.931372	17.165702	0
15.352266	16.222646	0
7.958562	8.975407	1
-0.966932	-1.481826	2
7.646038	7.647371	1
8.354821	8.565514	1
13.729617	13.530702	0
8.117170	8.936139	1
6.815358	5.152115	1
-0.221894	-1.375367	2
0.542302	-0.309958	2
8.800294	9.993658	1
2.630723	3.061873	2
6.858723	6.423141	1
8.077536	6.966711	1
7.601275	8.785002	1
-0.900650	-2.055023	2
8.090072	7.148680	1
-0.513107	-0.084655	2
16.840043	18.486849	0
15.527021	14.296460	0
2.214541	2.275171	2
14.508659	14.964349	0
15.994757	15.889887	0
10.226557	8.785398	1
0.366841	0.809790	2
-1.134139	-0.984703	2
16.864340	15.628726	0
18.012871	18.616808	0
0.307724	-0.178879	2
15.104477	16.048334	0
-1.495583	-1.176081	2
1.048670	0.622495	2
15.729648	15.278631	0
16.349107	16.820377	0
8.029929	11.262645	1
16.614989	16.361914	0
0.770010	3.136894	2
16.771827	17.376324	0
-1.250064	-1.844876	2
8.677771	9.158403	1
6.613684	8.056430	1
8.542610	8.869732	1
0.767232	0.773055	2
17.812958	16.783811	0
2.026146	0.258428	2
7.728889	6.987333	1
17.464531	17.660743	0
-0.072290	-0.701376	2
-0.255928	-0.149106	2
8.380437	9.083176	1
-0.316571	-0.435391	2
-1.244627	-0.455157	2
7.915812	8.433168	1
15.510250	14.674846	0
0.878435	2.107439	2
16.904751	16.549009	0
8.124161	9.236901	1
9.187174	10.602044	1
1.439881	2.151562	2
14.453267	14.760091	0
16.114514	16.014750	0
17.192410	17.329946	0
6.909923	6.478544	1
-0.438736	-1.010511	2
7.865212	7.393558	1
0.072532	-0.724407	2
0.210186	1.072235	2
-1.203808	-0.291058	2
8.060381	7.741263	1
10.499494	10.759054	1
8.795974	8.841898	1
1.723788	2.250152	2
1.494495	1.121145	2
14.513216	15.247053	0
15.981675	15.470530	0
0.156959	1.228333	2
6.023510	4.962362	1
9.138699	7.243151	1
0.094169	-0.277815	2
16.192974	16.580065	0
16.606110	15.990596	0
-0.710952	-1.279351	2
0.031279	-0.066718	2
0.097677	0.891208	2
