10.002151	9.960270
9.368360	9.166556
8.864544	6.908332
9.009378	9.851974
8.244823	8.181543
10.225328	8.955445
9.614574	8.278352
9.066294	10.114284
10.052320	10.670977
9.938813	9.827886
9.182254	9.963382
10.747552	9.749026
10.181559	9.947580
9.305995	8.579751
7.305842	5.499964
9.129262	10.831721
9.248802	9.089995
10.936919	10.568181
8.789110	8.609905
8.690174	9.674674
10.143147	12.154199
9.086133	9.169903
10.802083	10.199599
9.489847	9.829571
9.581994	10.288642
9.195651	8.556304
9.873898	9.908358
10.503897	10.431486
9.310118	9.040094
8.300477	8.495587
10.290824	9.538500
8.478564	7.629835
10.503089	12.608719
10.037838	10.364196
6.782064	6.501546
9.052173	8.656865
10.967224	12.581953
9.975429	10.227223
9.661461	10.094785
8.799871	8.240932
10.843760	10.804102
8.745457	9.373283
9.956748	10.957073
8.660614	9.546761
10.369528	12.264662
9.195838	10.528962
8.005950	9.328497
9.164985	9.177802
9.039147	8.491482
9.098518	9.252518
8.292271	7.395255
7.458988	8.172182
8.050343	8.248812
9.073963	10.112999
9.058202	7.091184
8.851207	9.338424
8.408773	7.131294
7.473368	7.465710
8.885010	10.963490
10.331934	11.004686
9.632481	9.403289
7.044151	8.278829
8.987420	9.039385
8.270659	9.158541
10.176309	10.733499
8.355516	8.165046
7.727971	8.740376
9.887975	11.005348
8.183152	8.731190
10.275761	10.896765
10.434749	10.563359
9.280768	11.067979
7.770022	6.181940
9.526740	7.666442
8.761230	8.419374
7.693396	7.917384
10.756372	12.140105
9.004315	8.596112
9.254893	7.236702
7.811694	7.709660
8.851868	8.849827
7.889896	7.595461
8.315064	8.780333
7.746461	8.694455
9.549747	10.220207
7.960776	6.804467
5.829059	6.216584
7.701909	5.435170
8.817318	10.064562
7.325788	7.109025
9.559874	7.372852
7.790632	7.515148
9.340531	8.561116
9.251250	9.957866
9.871714	9.314817
8.639498	9.104613
9.928662	10.245423
9.739544	9.990955
8.742898	7.072349
8.497694	8.612937
9.093536	10.016823
9.538302	9.109462
7.921276	8.556039
9.488792	8.889085
9.395422	8.819544
8.763673	10.054516
8.521491	9.536525
9.621809	10.950766
7.651558	8.705576
9.620422	12.051293
8.563738	9.738624
8.918290	9.753461
9.603746	8.840074
8.671442	9.995150
9.940497	9.379649
10.188088	9.512008
9.108389	10.334251
8.234340	9.675039
6.355663	6.441505
9.155233	9.254171
10.661704	11.022054
10.236812	9.435918
8.662604	8.625022
8.798342	9.019141
9.624153	11.201052
9.559703	9.585927
9.852202	9.706437
8.360730	9.702322
8.516073	8.745642
8.493134	8.021527
9.094548	9.344953
9.063863	8.973543
8.268005	6.727338
8.913925	9.588229
8.093222	7.159015
6.973029	9.723665
8.567653	7.380158
9.292262	9.257564
9.848731	10.895688
8.948286	8.895228
9.700899	8.012778
6.280205	5.314789
7.728791	7.604996
7.236735	6.084557
8.774079	9.372157
9.628553	10.645662
9.346134	7.523424
6.864254	5.463012
9.363956	11.065103
10.658004	10.906277
9.143999	8.881529
9.339131	10.288687
10.851642	10.334871
8.307766	7.589618
8.538802	9.838060
9.017915	10.080209
7.767164	7.536639
8.356712	8.144689
8.636166	7.635871
11.877899	12.677833
7.666907	6.555828
9.285522	9.237502
10.184860	10.544547
8.687683	10.259598
8.267979	8.124307
8.242665	8.312439
9.974194	10.557219
10.629982	10.189460
8.693837	9.249530
7.754194	7.648374
7.654496	8.300248
9.903331	10.506929
6.568740	5.638355
11.073882	11.250171
9.368343	11.274539
9.553687	9.314854
6.744576	6.349681
9.482179	8.318127
9.686965	10.060945
8.362349	9.847810
9.361683	9.068356
8.719231	8.958949
7.419618	6.315742
9.531099	9.985865
9.961198	8.994139
9.641158	9.388070
8.562666	10.599433
10.081800	9.469345
9.584958	8.658721
9.075383	9.639367
9.642863	8.701224
8.795753	8.634715
8.419071	9.097483
9.159618	9.687929
7.839535	7.993712
9.383873	8.951814
8.407877	7.491707
9.759508	9.694325
9.894675	10.713229
9.189099	8.684906
9.652038	9.822494
10.518804	9.935391
7.827794	8.313627
9.728229	9.933731
8.211171	6.589758
9.809843	10.139350
8.182683	7.759918
8.262769	7.722135
8.764156	7.932407
8.842587	9.053878
8.014715	10.229382
9.422983	8.695605
8.941999	10.886277
7.792927	10.139193
9.336315	9.037384
9.412542	8.439364
8.137098	7.760436
7.996875	6.570225
9.743147	10.475720
10.088060	10.271126
7.920914	8.594746
8.446551	7.561494
8.083453	8.565350
9.393474	10.502308
8.318552	8.164551
8.794183	8.304743
8.756951	7.664175
7.755960	6.482328
7.207680	6.911586
10.051406	10.086739
7.428994	7.627374
8.581360	7.768548
9.528695	9.502304
9.110250	8.280081
9.700502	10.442450
9.165760	11.039706
8.253877	7.893613
8.990027	10.870685
8.297348	7.485553
7.319099	6.461021
8.779224	7.062287
9.963547	11.731597
8.702696	7.806814
8.403672	7.339472
8.503056	7.974891
8.420256	8.752789
9.677912	10.774980
9.525118	6.496357
10.102726	9.881838
10.251995	9.431888
10.129884	10.905501
10.030377	7.044239
8.264561	7.476153
9.058298	8.586677
9.053348	6.970712
8.440996	8.224720
10.536769	10.578832
8.489195	8.123925
10.120675	10.027982
7.388795	7.439081
8.923319	9.786885
9.741297	9.316955
8.701166	8.489915
9.221872	8.486247
9.866216	9.695603
8.348475	8.830702
7.334410	6.331880
10.475777	11.517515
10.327833	10.875880
8.005733	7.933241
9.135405	8.780455
11.065724	8.918157
8.989001	7.329317
6.273959	7.301202
8.113097	5.818690
9.719823	10.849157
8.821313	9.412213
8.170852	8.082226
8.775166	10.140876
11.762190	11.542983
7.547256	6.453987
8.899309	8.597808
10.734939	10.251255
8.442169	8.770457
8.626980	8.706573
10.634322	11.216614
10.482438	11.452382
8.052354	6.569105
8.847152	8.500404
9.165280	9.736551
9.740494	9.515981
7.865042	7.772740
8.821187	7.428557
9.420377	9.598730
8.564857	7.458657
11.101824	8.675657
10.212672	9.390790
7.470473	9.883367
9.118958	11.767182
9.094145	8.252113
6.808285	6.060956
10.381972	11.177501
9.872521	10.841096
9.473626	7.914608
9.657980	8.779241
7.608001	6.383002
7.977382	9.499550
8.236758	10.001370
8.115686	6.577107
8.102177	9.018642
10.914595	13.302308
8.471349	8.436922
10.204656	11.800694
9.807926	7.817668
9.594907	9.585852
9.819168	8.766122
9.864452	9.559346
9.242380	9.122626
7.610482	7.573210
7.992210	8.320014
9.859792	8.258338
7.628837	8.145460
9.131256	8.298708
10.277138	11.474435
8.606088	11.582137
7.307194	6.995424
9.667162	9.808293
10.066468	9.186515
10.140204	9.065820
9.495226	8.689827
9.754667	10.050463
8.993275	8.674905
8.742503	8.845059
9.212770	8.508130
8.984469	8.930778
8.622789	10.237750
9.488450	9.545480
8.492995	7.365374
7.125092	6.030229
8.328601	8.858167
8.278745	6.573751
10.138125	11.026509
7.767647	9.216680
8.981095	8.075492
8.547871	7.812650
8.542130	7.880391
9.285671	10.279547
8.596990	7.361682
8.107975	7.352945
9.470039	9.432417
8.635374	9.305097
9.008534	10.865016
7.685477	9.069559
9.366600	8.507585
10.351290	11.180437
10.332554	10.790413
9.065718	9.601056
10.484279	10.271505
9.311468	7.266930
9.746769	11.038140
7.233337	7.070075
8.196418	10.257308
8.693828	7.948551
10.735646	12.152239
10.292957	9.714919
7.834130	9.584181
9.977626	10.622874
8.605520	8.751272
9.141796	8.963124
9.433124	9.827078
7.560139	6.860888
8.005728	6.497669
9.538346	10.088645
8.656672	10.392551
6.105892	7.737719
8.238077	7.394162
9.430543	9.465967
9.239393	8.951082
9.494781	10.513318
9.122355	10.107775
9.198394	9.689152
7.432555	6.396282
8.985670	8.580618
8.828488	7.345685
9.496140	9.188727
8.296349	8.733778
8.831601	7.564770
6.409886	5.053853
9.131254	8.151253
9.852299	9.286177
9.348098	10.488792
7.624773	7.223306
9.524634	9.620728
8.791131	8.763934
8.609093	7.889965
7.011062	5.999249
11.022313	11.829731
10.615605	9.615079
9.223439	7.158942
9.931326	8.699185
8.729951	8.839992
9.286857	7.492058
8.330282	7.716259
7.521934	8.834437
8.252831	7.476374
8.075764	8.979844
8.072842	8.773244
8.963468	9.821062
8.845586	8.620427
10.222363	10.924270
8.807417	8.643955
7.253920	7.175840
9.162918	9.712798
8.329489	8.917256
12.485909	11.785823
10.009453	9.150173
9.878230	9.035215
8.800716	7.574719
8.832036	7.591755
7.824224	6.766879
9.503636	8.345049
8.071774	7.460132
10.262107	10.553214
8.209750	8.837017
9.275732	7.694382
8.590984	10.727615
10.232914	10.193267
7.980990	9.139368
8.893313	9.227145
8.525515	8.932411
9.343361	8.067884
8.327137	8.551765
8.405177	7.820212
9.856541	11.943683
9.490036	10.089476
12.003383	10.598107
9.960952	10.112050
11.348584	12.489991
9.537609	9.945044
9.065112	9.322305
9.734959	8.542108
8.121587	9.204121
8.461462	8.217587
9.251063	8.230008
7.900469	7.989839
8.402506	7.729575
10.916612	10.012006
9.230845	9.193267
8.664687	8.444729
11.190019	10.654560
8.325351	9.060297
8.273630	8.836736
7.580135	4.656728
7.429826	8.708604
7.940089	8.580354
7.852518	8.859577
9.953039	8.865890
7.994365	7.831124
8.480339	9.385700
8.535495	11.031974
8.714069	9.855672
8.422289	7.733221
9.550136	7.008166
8.342487	9.245629
8.034908	8.607991
8.699021	8.153261
10.401921	10.396380
9.286655	9.862446
7.330597	7.284510
7.844584	9.835244
10.206661	10.904131
7.801667	8.750533
7.256371	6.948174
6.799085	7.626450
8.540504	8.055232
8.091139	8.280121
9.369569	10.338226
9.826361	9.726391
8.368934	7.394411
8.319988	9.137486
8.402810	8.609535
9.494013	11.380536
10.410763	10.808131
9.327849	9.711403
9.496228	10.430713
9.621479	9.042832
7.866457	5.654149
10.611397	9.997278
8.686997	9.675353
9.364723	9.963198
11.138672	10.759829
9.713978	7.474732
8.629225	9.854331
7.909571	7.693558
10.511036	9.735958
8.670139	7.378205
9.954622	8.829145
9.253699	9.833802
9.356598	10.148057
10.380791	9.239724
8.934179	8.994006
8.935960	7.234794
10.115964	10.037816
9.267555	7.504042
7.924391	7.578638
10.064945	8.479552
7.955639	8.241298
11.205996	10.508626
9.951432	10.538769
8.310724	9.833583
8.968236	9.802444
9.548254	9.084502
9.673205	7.592649
8.912233	8.484187
9.195285	8.885653
8.726635	7.733416
9.166485	9.876579
9.475384	8.968974
9.295519	7.330803
7.183098	6.080517
9.712751	8.952032
7.533045	8.285098
9.286480	8.145072
11.701714	12.721437
8.860678	10.490681
8.559713	7.688853
8.448793	8.369121
9.349369	9.736017
7.932848	5.747861
7.406094	7.680537
10.210672	10.710973
11.022110	11.115725
9.387291	10.455247
8.644816	8.122017
8.920683	8.695888
9.816147	10.527422
7.611819	7.583419
8.825620	10.094134
9.674211	10.383645
9.223531	11.014189
8.231556	8.067802
11.299231	11.929393
9.850317	9.491129
9.718296	10.064121
8.313347	6.471019
8.661710	8.063970
7.340235	6.033178
9.190589	10.095596
8.124623	7.176510
10.786508	11.295929
7.684227	8.600462
8.662876	7.698033
9.805618	9.629951
8.881141	10.333653
8.031692	6.876419
7.820712	8.672551
8.462645	8.196281
9.291665	9.895800
9.120754	9.072735
8.143513	7.369602
8.698780	8.626661
7.775145	9.409847
7.250352	8.508456
10.089559	10.552664
8.075635	8.498904
8.388994	9.110090
7.924983	7.374295
9.235132	10.202797
9.070240	10.108724
9.426701	10.139647
9.475262	10.086102
8.243922	5.766417
8.019442	6.103250
7.748807	6.916870
9.066657	8.116648
8.704952	6.602707
9.988161	10.562833
8.616691	8.141308
8.575224	8.978387
9.586336	8.303623
7.733272	8.887354
10.595834	11.583864
9.271096	9.123569
8.397685	6.099012
8.760363	11.074672
7.719063	7.628594
9.492354	9.860804
7.932448	6.591458
9.589158	9.698678
9.549933	9.243712
8.248513	8.776110
7.136180	6.875883
7.715264	7.969389
8.252082	9.418487
11.209100	9.487350
10.845401	12.690574
7.657847	7.498526
9.547271	11.951465
7.454203	5.004863
8.103211	7.612270
10.631909	11.622130
9.286910	9.914559
6.882792	5.686162
9.401972	9.752713
8.968044	8.834007
11.288645	11.929880
9.159482	9.744160
8.828770	7.329496
10.405965	10.589638
8.855554	7.781996
9.043380	9.588517
10.028963	9.569522
7.708406	7.483940
8.636640	8.868872
9.004357	8.288169
8.651973	9.926709
8.865724	8.433188
8.676907	7.672786
10.538782	9.686761
9.522804	8.588923
8.780776	7.667752
8.091719	7.538386
8.350031	9.597619
8.424073	10.683827
9.357846	9.735416
